business_id, num_review,ave_stars
yoLlJDTXafbS3PG-lee-dg,24,4.000000
pOurc7UleAr_LxLhrx7iSw,3,4.000000
g-CiH6Pa-rClhDYlHGA-Mg,42,3.000000
glpdHF7XlpUQUs1Jpxv4SQ,2,4.000000
9GqdlmPdtHPCzTLGpUDotQ,5,5.000000
a831Xt6CBJPQm-PG18LBmQ,5,2.000000
3e00b3ic-7J7TcSklYVauw,5,3.000000
qKmEDkGFDm-fnS5SszEnpg,4,5.000000
TdjJcAPPpsd64gPPyd09jQ,9,3.000000
BKZnsu0fHZ5sa_3UjxU3Jw,13,4.000000
sX9ZbPwflv3qRRBbcojjCQ,3,4.000000
QCxXYA13PtkD3wec47_r8Q,85,3.000000
xYmxjHJyIbxAXrjM3s57tw,8,3.000000
9YUe5J_cPCBo_mL7-z9HCQ,220,3.000000
IfNyGPjVou_TDUoSMwcDxA,6,3.000000
FQudBiBiz9bGQLF_kK8UCg,43,3.000000
z-vuSxK4jQvRBdsk4lFCAw,90,3.000000
NjwxCfOTleHsYgcHtEsAPQ,3,3.000000
VSqVAtT331-PmW5DJvELaA,2,5.000000
yjnJJ-JBdUnjtzJWVxiU9Q,3,4.000000
tw96kuL9L7vmAMT7wAlllg,6,3.000000
ky7ePezVf51m3c0B0MB1PQ,4,5.000000
STsVTD0Q-UCkEswkYhhnSQ,3,2.000000
eUKyPJQyHdech1fU3Q3MRg,16,4.000000
N84LyJdpPLoGc6Pg2Y46iQ,23,3.000000
AhpzPZH3b0PGT9mVoLCQDg,213,3.000000
_ofao_kfutdp71Bh9JiyOw,4,5.000000
j3LeeEwqHkioveV2Ls8apA,4,5.000000
5SS69rC8XWvdlD1OHifEEQ,164,4.000000
JOWKc4zjacAnINGmKNhlPA,4,4.000000
iIoXkSIYVsj-bH-yWqWB1Q,5,3.000000
sZjUun_I_z1bngWmFcMuRQ,4,3.000000
bELgiE-Q3AqeVJL-wguQkA,3,4.000000
tdeHd2AVYlEnz9F1UGb84Q,177,4.000000
9H1PBcxPxicokgj8RJ4L8A,19,3.000000
j0yrLV3oSceCd9FYqB9Q0Q,17,2.000000
-rOS0SknqQRJabyEX6r_TQ,4,3.000000
cStXDFhIE6R7t9THf3V6Lw,5,4.000000
OzrOuMIig4Zvq1qyFutH2Q,18,4.000000
pylcM74jyUpkKUMbAngBeg,4,3.000000
ABC57h7Dh1Vy9q3cztAm5A,142,4.000000
_gXpjRIjb5fv5f5IVGXvsw,8,2.000000
QMIR_VeLPSOp-d730i5mJA,7,3.000000
9ggd0DySEZNw990JGaFSQQ,50,3.000000
cuzUZT5xNB_JphIvqTiOog,3,5.000000
UcxhYSDoxIAzZb8r-5eWvQ,6,4.000000
mPPvWv5BFA-_PLcwscoFYQ,3,5.000000
XGSQWfRxIzBwMdNHieJtLA,5,3.000000
7u4W2qVaCc7HPfSpzuQ6pQ,4,4.000000
0HTnlz0k8vK4V1mXc9TPzg,2,3.000000
0Ixna4nrrayLUFK2UZ_w1w,11,2.000000
22K8kQzK4UtLwQAwOCf0MA,4,1.000000
_bSdZgx6OuvkfIdudGKwGg,7,3.000000
Wf_5BXVcvHRgFkbPtx5nhw,4,2.000000
BNz5p488useb6HszpEUUVQ,31,1.000000
1LSxfyNIUFbQb-Ej0FDGTw,56,2.000000
SeCVec3f91bEdosAILE4JA,3,5.000000
rvHy0q0Gnqxy3G87BNluaQ,41,3.000000
QVF5DZLpn5mmuZ9pjs_IMA,24,4.000000
bcTR7ygygzr5XMT6XYo_mw,2,3.000000
-qGdnh3p6T3wZr3ZJwQEQA,2,5.000000
tXp3vCit5Z6Nve5wUfnJzA,2,4.000000
1qw1cml6wPSza3v_PIse1Q,6,2.000000
bKr2DfxkmVNSWM2ZrjMT_A,17,3.000000
thwsEaIxShTU7Uv2PNCmVg,2,5.000000
jBsWOJOEwFIeHqsLuKb55A,5,5.000000
vmDaQo7WMuF9BrWbP8Gz9g,5,3.000000
arKckMf7lGNYjXjKo6DXcA,12,4.000000
Haxc_ToOEyT2mnhlBg8X-w,3,4.000000
qr5MMPq-DliAgaSvG47tdg,5,4.000000
vLgKDL10f1tF-E0zvBPvvg,2,4.000000
kBU1sIMEgyRnh4_lE6bY1g,10,2.000000
mPiMqg9f7lSegUxNVmjVFg,5,2.000000
nxNtd8rmQZ7U5L6icXL_tg,7,4.000000
JDFmfsK_i20VFXbGE1PRVw,28,3.000000
dcd3C1gWv-vVdQ9XYV8Ubw,339,4.000000
Izizcby4_u1u_d6suB9Jzw,4,5.000000
5GpvSL1tlAjpgdJKZ5eLpg,54,3.000000
M7_QFTqkVSiLPogtozsk_A,2,3.000000
3jbUgwZks6oMfTJslVP2Cw,4,3.000000
zwToyWL4dT1clsFPK9wI2w,91,3.000000
z5rbKDh_tM4ukP-leSU15Q,17,4.000000
WYk91WPklqRWuk9z9DsPDw,59,2.000000
6y6bgr2GBS5sMQbiLitQNg,3,5.000000
iDYzGVIF1TDWdjHNgNjCVw,174,3.000000
geJz5pFk61HNCdakk6DhJA,5,4.000000
26lmX9J5YUKUtRd31L_x6g,4,2.000000
uuLYxKdJW_jfty1jMtXxQw,9,3.000000
KuUHf5U3CHIMBZqQTti7OA,4,2.000000
VaUPAYItVG2qf3YVx5yHxQ,13,4.000000
AqbgC7Gul5Es1rRzGNLDFA,395,3.000000
C5Z4_e6ckgiyBjK9aXHK_A,6,5.000000
7Z-PesxN_Ifb7rozrQqP-Q,3,3.000000
520jjg1FbmLw_9hsQNI2JA,2,5.000000
WIDZSGjX4GGKIp1nZoHepg,5,3.000000
MIdjQkRSfrp635I7631SVQ,15,4.000000
FPboZrUMSNYE4Yy_0fX-Ug,38,3.000000
r3FHkf6lbmMUh3oPSrlIvw,20,2.000000
vUmCtldBjn_AuHW4tg2LZQ,7,3.000000
ZGHFciK5imaWpDIgArq0bw,5,3.000000
bU7DCLkHwWnA_sk6pb6j8g,2,3.000000
rrouxDK_8jTaEaZ-XaG2sA,5,4.000000
aivAWjCF-2Y3WJfswiJmqg,6,4.000000
azLb_kP6VHKSF0dMTfc3rA,29,3.000000
Ci5H9Gx9iXDA6vYjkOq0eg,5,4.000000
4nrNDM4WvguDIZ1qN8_8Dg,3,4.000000
XxkrHKMBEzbZKhTKKg2e0A,1,5.000000
NfZ2d845PdAbF5CH8NyKRA,2,5.000000
kIco4kv-FHT6QqdkDQ2cow,17,3.000000
s_rPbgLOpWDgulVn9wd7GQ,5,2.000000
d87fxJ47AzTlREZCnUmaFA,45,4.000000
z4I2htpnkdqY_9DYDfuRgA,6,2.000000
DIYHTgM-YGKWOWLzQ4XVhA,23,4.000000
VOCIFfgu4INZOny3-Xc1dg,6,2.000000
vIDQO_9Ytf10vEndDOih8Q,110,4.000000
B0HRw0HaG2_NpfaDJgXR5A,6,3.000000
n5vAhP5zbfSebnwxcMlftQ,4,3.000000
flMu0Tz5RsaMzr6K8kg1EA,4,4.000000
0NKRV1kMtzHNpNbl8TYPDA,5,2.000000
2FqG3fBB2XffmRTnc6YI_w,9,3.000000
Cmlccrwja-f8nDxMi4uTQQ,9,2.000000
So-ZYKPIAmQiQoLPIX8tDw,2,3.000000
4-qDkltBuJ_Lbj3nyxvUlQ,24,3.000000
HmRmty55aDubs7dKlggGzQ,3,3.000000
m3oI5UX66AAQLrIYI12Dpw,3,2.000000
KxsOOasb-vP56d86U8lTsA,8,3.000000
jWIdwys1qisHa93seORskQ,7,4.000000
z6vO1HR8L2iW4avr610XKw,101,3.000000
WI7qUN8Lv_AMrD4bEQZvrA,3,5.000000
dQx4QRe0Pg5MwZq4slDTMQ,2,4.000000
9YvlDsx-lp3iTPkWx5pdMg,5,3.000000
POeD16f2dqnQTO3vYZ0JKg,9,3.000000
R8jhHhKxbmQe0ZSE558uaA,4,4.000000
QIFitAI_oB1zye5mGo5DjQ,2,4.000000
Mi6KXz6YaBpsQjzieAUVjQ,4,4.000000
-_zn-4DqxLWRU3pviT0QCw,5,5.000000
M0Pch3_-Gvj45RN1U4I35Q,45,2.000000
ojvwSyvmxsli8toz497T7w,3,2.000000
452qcsoV-d55n0V7Osh50A,40,3.000000
hbzuaYz09idmEO7batzt1w,3,4.000000
EWMwV5V9BxNs_U6nNVMeqw,898,4.000000
On_3zLdujQdvDbBYUirNWw,67,3.000000
kkLXf6hj9fj8_gTj-CCPBg,6,3.000000
-L_rzBx627AcIFqZsPnsQQ,3,4.000000
plk8_fbizxameMzXOuAhmg,6,4.000000
sDozh6iTylTJD26d7xcgGw,98,3.000000
moL0xxSeGhMXzPt2GH_i3Q,5,2.000000
AsX-6ECbV83zGJLUVMre9w,76,3.000000
IsTAWWa6f-YNp6gvTigi7A,3,4.000000
FaPyq354rkMovMKd45fuvg,31,4.000000
v6HZBjxN3XcnH9rWEsCbpg,5,5.000000
KEIZnBgejtOTiZSX_AVasg,4,1.000000
pfvjDuzz2hiE2-MN4Kxfkw,3,4.000000
0FK6AbpZrQ8VV6Cy8FR20w,3,3.000000
dVRRT0zVk8eFNx0Wv6gMmg,4,2.000000
4pitkssQflHxcWNteGNhoA,3,4.000000
j5HLcBru7FEirYJPbKFVWA,52,3.000000
d633ssiPu4AWyVvTkpw0ag,3,4.000000
kYkuqU9wJS01L8q4d2nTTg,21,1.000000
I5ypI3aYbbTL8dAjnI3PDw,55,3.000000
1zM7busmXUfYrbNiIHIcuw,55,3.000000
nXyxu-rRUtEkd2No0359Og,11,4.000000
mEEJMnzFlMjrrauvEx86pw,4,4.000000
Xo3JhROMrTWnOxDKabvCLg,39,4.000000
cePCoVBvnQIPNMWFVmWTDA,3,3.000000
k8JnZBspVOI8kLcQek-Chw,166,3.000000
Lui51rpFfyVVOmN8WcB5AQ,21,2.000000
kG_-Ce7HH_RH2Rmcp3GMvw,3,3.000000
IBWpWY7_rC9FMOXYOL3i6A,12,3.000000
TtLsZgjqIzWe-OapFGa_aA,8,3.000000
RSOppDX3TPNbBtrWuIMElA,25,3.000000
FFHzFdyWgM-OdMghuXMPEQ,67,3.000000
enBWbS-D59TW6JIJU6gNng,7,3.000000
KCzE0DL01-WFxrkvypAwKg,5,2.000000
FaiULYK26388GWz7v6tKpA,25,3.000000
V8baCmVNm87Xj0EKveKyAw,4,3.000000
INHDFn2183h8xMCDj9B1iQ,13,4.000000
72B9vtnmpitwZ_xALOCjlw,5,4.000000
0LCqaCnEGesFEhpa6qNauQ,8,4.000000
ZOstgnI-yRBdYxAg6XNKkg,6,4.000000
BWHWlMbbfW2uuuZpmkWItg,19,4.000000
psm1tqE9dxRWWictMCnLuQ,15,3.000000
L51LcD2HWoXMcPh4ilRQCQ,7,3.000000
t24hmANfQe2qgQ8oWXzOlg,3,4.000000
DWvglLKvpKGyQOiVgGEPGQ,21,4.000000
YPBD9sZX8YSd3Al_5jnoIw,5,4.000000
DlR949jYiQGZbm2V9iAdEg,3,3.000000
mBxoo7EVMEMbn7tEpm7Qqg,4,3.000000
o8Mh8Gqq_kY-gz5g5swoSw,3,4.000000
zFy7LXep1-IP2FcljtBObw,3,4.000000
j0pznV0Lf0grFBQq-tL_qw,4,3.000000
TeKAYmn3M_7_BYljXXZG2g,32,4.000000
GOgWkLoQDlXy8ygjt_lMcg,12,4.000000
1TQuJ6UK8t4FDMG5lgVUzw,2,4.000000
y9cQ0DBC0qFNgkpTXHzokA,36,4.000000
94uwF6nBkIW_j51T1uJRHw,17,3.000000
8qhGW34nVmI0OFzQz0uu9A,4,4.000000
jEWfxxA_kjeJE_Z_ku3zLA,166,2.000000
VbXy3tH5RAu7HjT7VeMMgA,101,3.000000
umdxfhSlk67yGEi8-S-bEg,121,3.000000
xgiMIVfuR94h2NACaQfo3w,2,2.000000
IVfoz7DNWCHavrKr_EOTsA,2,4.000000
KPUx1NfJTEjWuAVPCsjlYg,12,3.000000
K9cEEVqXeVNnYByRgTM8bw,2,2.000000
2BwPs-mId-B7dm00HtsMnA,14,2.000000
PN3aQAH-RONnK-ahkNm0xg,72,3.000000
Y_AC5ehor6GgLGsxo2JYVA,5,5.000000
YyP7u5TO2fLWFY0Lbc3aEA,4,4.000000
W0PZtALHLpSSGvaPgjmIcQ,4,3.000000
b-IWZuVd3f0GcbtetwG5WA,23,3.000000
fJx0N4N0NbyHEeoDU9nH8g,54,2.000000
1P8Yy8s5h2TK_SbweAz4TQ,3,4.000000
Sf5lJ6idSyrwsbbkcU_Dsg,2,5.000000
U5nRjHQTiiJ0SJE5BGrvPw,5,4.000000
Urz4uQvrig_aQ3k1tWcIjQ,50,3.000000
t_0576Esa58pcLHCEpj31A,107,2.000000
Ia_yw3pa-qjJ6in5dVYHGw,16,2.000000
eNMVwxumK5G7pfjVeapY1w,4,5.000000
9iLiMm3Z9nepRDu1AhgEoQ,9,4.000000
Epv7izDWH2RslObhQCYvhQ,4,3.000000
sZAzeccYUVPjlkrlMooV-g,41,4.000000
KmxYkGm0_kLie8tLqrzhVQ,3,1.000000
PLUh7zB-tARsfN8hIidVmQ,9,2.000000
o1mJ6P-hZDFHOky9fGJbhw,4,5.000000
9tefv6uPxoHhp_OlQQJVXA,11,2.000000
fmHUszcf4VkFCIbHRcNHkg,3,4.000000
mp9hMnOobCLNB_iR4sqm_w,16,3.000000
hzHyNCc3WijMVOzPcCuRJg,39,3.000000
lV_WKixg0htlcAnQ_Av9ew,3,5.000000
fRa4l3Rkh_yPq9WrKD82AQ,8,3.000000
Inw6wqV6Jisv_k6Nr-M0VA,5,4.000000
HwnC7hT0uIWuBq4CRtk_fw,8,2.000000
yGmdo1ENajB98iryHGoWFw,89,3.000000
4gIV5MYpCDbNI-bL3g_tSw,54,3.000000
9OCNvp9Oe2Faohu2YHQTNA,2,2.000000
fguZvdgXMC17PnevAvvHfA,4,4.000000
UVehGYYtA4i5xmFwpIUhLQ,4,4.000000
6Kon3cR5ZEm5rmYKlpcfcw,266,4.000000
DvPsl-CtYj3Q5GnOgClyew,5,2.000000
1EnMK0EMcRJrzVtB-feNXQ,3,2.000000
I2YFaSM6axnY2Kb89n_S6g,3,2.000000
8FRYnk4KI_KKGjKnoYnX5A,4,5.000000
v7OwbHgNgy_VQ9eP5FjvUA,310,4.000000
uDmxwYPGhx2Fv6L_MIH_EA,2,5.000000
4YTGTn1WnJAtjHZJqg1rJQ,3,3.000000
XYS9v8b-ldu_AuuErFVNbw,7,2.000000
rH9TF7RVyIgW_eVtRV652Q,3,5.000000
PX17QrZWrtolkzY7zHUyrw,6,3.000000
Hi1eTIyZ9QA3RATHrVVl7g,6,4.000000
m1EPwocGzvYTcB-almoZvg,9,3.000000
NlH2I30NNDocEC-j62MxIQ,17,3.000000
7H5-0NPxTTlyBCGdgObSEw,5,4.000000
Oo4GpxLlWQUWBpHSIRjNtA,12,4.000000
8rMSbtMFVtEien-2EfFu6w,24,3.000000
aq8Pc5NHjBtnUA6lXj2svg,3,2.000000
9g7IheFhBz5QL51Y0NVmrA,3,4.000000
Fo1ttGuJfqKkbUCBVSNxXg,5,3.000000
0VhpuQ8pQcJU5DgNfk1KYA,3,2.000000
Tkcs06I2FyvORSQDgs785g,3,5.000000
OOCLVeqqMFfSnKa7liv0Kw,126,3.000000
AX56yxldIb7TPBHMaPqOmg,5,2.000000
2P8ZJasw3lS2oXL7gCOTSA,9,3.000000
fHX1t2iDrhBAiq5wkc4tRQ,43,3.000000
STv-ED3M2xmRFMSvQbWGaw,81,3.000000
lJe-zPM4U572nVI0eAN4Fw,34,4.000000
QI1VCrTbRxEVBjFeyjM7Xg,5,5.000000
nf-XFT_vCyPveDM6Q51xxA,6,4.000000
_7Mpa61xZCAwagQxK7yyEA,17,3.000000
-U55QDYTmKykIZ5xbuDi_A,3,1.000000
oD3K3aT52uNdLaYmGnRV8A,11,2.000000
dr3FmOSZ_Iy2WyPnS5ABOA,7,3.000000
3GpihkrWZOmu1a5k1EfA6g,14,3.000000
avvNnkpGpGIS-2CClsduXA,8,3.000000
QICgwHWhXIbihfcMKtws8g,3,4.000000
ebRb1ZUsbtt8REzGr4Kurg,3,5.000000
Ot4_B8hzUUruQBcLllMX8w,9,3.000000
_NbNsHPvpgX-nDVbyPn5NA,4,2.000000
T5HYqRADhAL6VPRAacz74Q,39,4.000000
J8H7MAbVuWhbdtvAiL76AA,3,2.000000
K93pT-KyFyjG1u6SNm-T_Q,12,4.000000
KAiLJpcTFXmsCORyOesh5w,5,5.000000
mQfT3JYu18HN22DVylcE7A,173,4.000000
eK29nmw_2Ei93vnShzJFKQ,3,4.000000
oABEe2gmsT-FiW1kGPVTOw,15,3.000000
gvRNx_-fJiUTNQD35Tl85A,5,5.000000
XlTVFErJzQz3GyqPEYV0lw,4,4.000000
ilnAFVGDxDVePJZ-axgSpQ,14,2.000000
76WcCxs_i9LHA2fxzse4uQ,36,4.000000
vNQn_2P3lJh_-uBhRuSc3Q,42,3.000000
GM7yA-AI9b7jQIl1r4I4Kw,2,3.000000
nq7nfqDVrPs8rw2ObPN31Q,3,5.000000
91iKybk4E_LSl5vy0F6mkA,3,4.000000
x5zpnLM73TCnsRcII7uzAQ,14,4.000000
m9HmPct1Hxpx3IhK_HMXJw,39,3.000000
QceUSdG2WzBGXitp_WxhfA,9,2.000000
QA1lH8ogiEP0ULZdlVRKBg,3,2.000000
JU2tsuqG-YspQBQObhxoQA,6,3.000000
xY1sPHTA2RGVFlh5tZhs9g,535,3.000000
jY91cyqDJX2ndkoOYhWDmw,5,2.000000
Xbxve72Hp5cWWj96ThGNtg,24,3.000000
bfQKb4mgP2hk_5MeX7WAQA,4,3.000000
3MwUofF-CektEM52NwDaUA,4,3.000000
EBsSsDf9bmK80E9NdH6j1Q,4,3.000000
Mcl9d_9TGZdf1K2G1a6k7A,3,5.000000
iELA6eREUgDVQrtLgYmS6Q,136,4.000000
RVKJ3XzkhEp_BoNTeUg9LQ,9,5.000000
W_BdUVrELzhWya6aeFYoDg,3,4.000000
IxapsBJlx-JxEsQha2watg,7,3.000000
QCNo68hRVU3wytJ0oKA3KQ,5,4.000000
E4KKFmUsWzgv-pPISdi1BQ,37,3.000000
pjtB4FadDdq_DeyedjDsOw,89,1.000000
p1oHc-Zm6EWD7KzTaF40yw,7,4.000000
W7Z5a276QtkZIDszK5G3Jg,12,3.000000
YcvHN2NGxDxlKKhLRfM1QA,3,4.000000
tz7FNOyd0QY6f1vudq8Wlg,74,2.000000
J3cLQZSWGoYlIBo9t6d_xA,3,5.000000
F2Fxp4mQKOqSOYFEAOHnsw,27,2.000000
0xWF7PpTNl-awqg2YGxxFQ,22,3.000000
wcEOr7sPLa3XXr_FrfEaNw,3,3.000000
3mTB-FvW_baE2MKAPfiXgQ,3,2.000000
lT3yCGUc-LQuphjSz1uoIw,12,2.000000
WrMPN5glZGrbI3rvVtxJFw,22,4.000000
mYllxK_W8coErrA1Vbf-yQ,8,4.000000
PejTHpMkh8sJZGdGaZuPpw,21,2.000000
tSlLJ5Embhp5MZdAqN70dA,16,4.000000
lHMwnlGoTP-KFbdQFMXwvg,10,4.000000
d47eCbPAEWha4KHmjMB_Ew,9,3.000000
nEjSChgFV3hKhJx9y8EzLQ,5,2.000000
2kAp0rRmspy2b1bisYfLBg,2,4.000000
z1Pw4CQdVJBxRqCAx-1heg,5,3.000000
5Q49MxuWJgXS649i7i2Iow,21,2.000000
crSme9ZoLQNMtRGxv0htTw,47,3.000000
BRaQrgYVR17bd_zr-wNSlQ,4,3.000000
8tGQZpKXJzQEu0we77w7eg,5,2.000000
3f_lyB6vFK48ukH6ScvLHg,4,5.000000
Hv1BxPv9w9pUine-ILiYxw,3,3.000000
zoHCkEiIKfXiLTKUqKEojQ,28,3.000000
bmtANWh8OrAB-QflXwI0xA,33,2.000000
IyPaY4B3PAKQ6YloZskuAA,8,4.000000
aCKntLjlMtmkYvQYXKi9Kw,11,3.000000
EK33y6Bxv4-nU5PGC2kHYQ,8,4.000000
LExIN2v3S3o91CQl4vYPEA,4,4.000000
JiQF2ohEczwN3MnSmuFoXQ,4,2.000000
lKl_FUDVDwfJcC_jmzOjlg,3,3.000000
Tx1ffwjT8X9dCRbXFmau-A,3,5.000000
Wm4rLDB08o6BUvThKQgPhw,6,3.000000
phN-7tLDLe7C_WvYVuCipw,4,2.000000
z0xEfgr1-lDqVatrX-rf-A,14,4.000000
W8CHl0aVIgW0JPpKsfAbxQ,19,4.000000
ZLX8R59tFEPT2irh6Hu6bQ,4,4.000000
7opoNCBk1B00claYpFx4ug,30,3.000000
-mLcpJYfX8tw8LR9bq018w,25,2.000000
qUEUAGqhkZeq7hwf5-yVGA,14,4.000000
3pFyhcGd4YykGI6tf07hmQ,6,3.000000
rCh0P0uRkcjcChXqVeIUaw,26,3.000000
R9U8bZ84V-xPx3udCcU5jQ,10,2.000000
X84kGyCyBbPDhIb_l-N3xw,3,4.000000
r8RuqmtprcdANq1ryrmYxg,5,4.000000
SMaed6DT2GCRlM-kFIl-eQ,2,4.000000
8to9rLnHzWzf6qBCFhv3DQ,7,4.000000
MthnswWexrUtCzH3vS5YnQ,71,2.000000
mgllPJA6NQXlJurFWAkqQg,49,3.000000
SkKoHZFEycHv4YVItrvZ6Q,5,3.000000
kNQXfXfe6nd_AJqm2UfXDw,6,3.000000
MwaFQkJxzqg8G5_hTip99A,82,2.000000
uEW1NwL9h5N0zI2Ip9UKrQ,37,2.000000
2agDSZF593OlXDj7SZtVxw,2,5.000000
NR34udH6Rx1lDbc55FYWBA,2,5.000000
xlgWvsaTQ3g-gbe9ZEH03w,4,5.000000
B7EeTzoGOJFwyz7FPUsVIg,9,3.000000
KU1ViJ-MQaASVwT4b0u6Nw,2,4.000000
5CMXGvlJKiDqJy3mb6BGxw,11,4.000000
1U__JyhW9eiZ2z4djki1WA,5,2.000000
RXEsxL_fituMtbNACe5a3w,5,2.000000
ERHxUzyCys_GEFbLaA8zbg,3,2.000000
a44isA0NQe73zEr3MeJAIQ,4,2.000000
38ei9EOHa9WP6iIHOUlHSQ,28,4.000000
vX5foUAS_4YNhtlAilv14w,6,4.000000
DEgYLe6aFSibexgrjDa8GA,3,5.000000
RS6V9TGTLQmBRuXsmWCOTg,32,4.000000
A8RbfOZf9QdxU4thO7kdcg,4,3.000000
GSxkH_GCTuySl3KHSdroQw,3,2.000000
6m45-cubLPFe9Aj4kDM9RA,4,1.000000
UVBPF4oYrb0QfgW_DMbLPg,36,3.000000
6FWYAmoy4IIoif-d2hqyyw,2,5.000000
awsZaKtqvHz46I_vU0XK8Q,6,4.000000
vYvT8J9uEh4Fqt7f9ILKlA,36,3.000000
YuDkHN0bbGqtXY8797O6Pw,7,4.000000
s26P-jeVUH9TjnTPQttPag,62,3.000000
nDHyino_t7O94ZzRHGUApw,53,3.000000
inlhnedQ9vBTcXZzF7naBA,11,3.000000
SDgFLmp56CmP0xG-sTrQ4w,4,1.000000
Oi-69K5O6EkBAQGAjU-gsg,3,3.000000
vusJ2oza6-jzhzBTeae-OQ,9,3.000000
GIq8xpATRhLfqHomSpVVgA,5,4.000000
UBOM--K_rnSD9eRNCkgPgg,3,3.000000
qIhBNeE64skjowRs6TTwJA,31,3.000000
7X5OmpNa7LWlCXPtliyfLw,3,3.000000
WRjMDL79KQ0ZG5yCdfJiYA,37,2.000000
I0Bs_9fQH43oqLK7FKmZJg,2,2.000000
TaiAqPW-hrT4QT0MN7Ngvw,4,3.000000
auorqdHiATGZHVd-sd79ZQ,111,3.000000
T8IP3Ns3cZCgdyPqt18Cbw,80,2.000000
cXykQLP4Sr3tNii8k-zckg,34,3.000000
pAu8UuWTLTLai61TW8-tZw,31,3.000000
adKyTJT-RtaTP0krxLyQwQ,86,3.000000
qFg-ZCgI5ikMthWLjuaO1Q,5,4.000000
-ux2HqhfQqldjxSt8vdSwQ,23,3.000000
-u-B9Rm3DHpLThpakVXH3w,4,4.000000
AlfaoT27zlWlK-D_-eNTbw,4,3.000000
HLQUH1VAw4KbSV-IhxOPEw,55,3.000000
UpKPoCeCvSK9dSZVocwWJg,3,5.000000
JMOK_Sy6aSOZwd4qgkX7hg,156,4.000000
QNUpPMDpIo6gkLNNnOPXMw,3,4.000000
nOsTpQeQLMk-pRHcFoZjBg,16,2.000000
6cYe4SUhWhSdOb6UMA4-_A,5,2.000000
4XTcSltd2GydhvOzAV4SaQ,53,3.000000
WDffbqRoBhTlJKceyaF2zA,3,3.000000
58oZQsz15GJEV7isQhwb7w,19,4.000000
-6O53B-ksqSKzWM6Y9moEQ,8,3.000000
SkcccvAydbt5zlQI0EUL2g,144,4.000000
W1yep4yDSoLbDFIL4Avz5w,72,3.000000
hVDo35_OySCeFWYLFKM7WQ,6,3.000000
qRBeZAFiId0ainBtpFSGuQ,59,3.000000
UoF1kBmJAo76REBNbc34AA,17,2.000000
r3HWH8XeoV9uohlcrwrMSw,71,3.000000
WQpkr6vcT2-bUVkLgu_JzQ,6,4.000000
Y6Fyet-dtpFLsk0YBaTegA,5,4.000000
tE_ytDK-ox7a-cWX7txvIA,2,4.000000
FpDSA0hl2TTWt_DEpYKBgg,5,2.000000
pyYQywQEVJjA0h9G1j0u3A,1,5.000000
UeYT4UMnfpb9lJkmKnz17w,15,3.000000
kApEJUSJFIMitJRrhutAfA,32,4.000000
xl22YMFWovBrvf4I0Cod2A,3,4.000000
LM6CNRVzzhuQiX4Ia1hZ3g,5,3.000000
Mmz8iWNfeXkp1dIP0FkTaw,32,3.000000
nQOfSLVkN6GnBCYKSc0vYg,6,1.000000
Gd1STIMRZqmmYGBRZ47GVQ,3,1.000000
--Ol5mVSMaW8ExtmWRUmKA,2,5.000000
ePdWC_PsCuPVboQIje38Rg,3,3.000000
4hNjK7TpXjb86rfLDvL1lA,10,3.000000
I6lnbOahIb_2SxdcuDOuzQ,3,4.000000
C7iVV5d_HCc6yTC1v031WQ,5,5.000000
oJpmYvLibGrYPDvcaUeMOw,151,3.000000
Sbgrvtk0P2Zc-ckTjEVFZw,3,4.000000
bi6apT3nATO62dj8dTTGmA,17,3.000000
akJMcBOrRjac-MXsHoa_qg,3,5.000000
3uGE4jy0FQJ4miKr4PycjA,3,2.000000
nH-M4tv-GF5-aTWJM3iqHg,3,2.000000
h267QvxkGLv8UnsKcDd02A,13,2.000000
y8R97TeZ6-BJqrp6J7soDA,3,5.000000
oinZM9-d2n5NvGuxvatDWA,17,3.000000
6v0vQm3wXzaFoEywvpbnqg,100,3.000000
jh9NywTvV-POnF1I6Pc9ng,28,4.000000
FKUResyfat8sK9VqEE6TyA,4,3.000000
YJqSgya7TPRAVsN98rWcug,3,5.000000
P4FXm3wP1MHbel8mA4iAow,11,3.000000
9zGhX7nN7gTYGlynPZWeLg,8,4.000000
r9nLQrVfyqCDVT-Gvx8w9g,5,2.000000
81a6sTDzNzsRsoUETeoBRA,13,3.000000
E3UDblz_KgC6Gfftk6ZScA,10,5.000000
NTucmdOsScTNLarauej7_w,2,3.000000
F9DzmPw1qJJ-Ma2PApRrYQ,3,3.000000
N2cfx1RDmXQehmmkGDsSoA,3,3.000000
GMu7ksPYqqI3HmuUzXsodg,5,4.000000
rZgr27FG3Q6Zkg0A7CDodw,3,3.000000
GTVVfTUW7z66RJvdDdmkHg,6,4.000000
swdtXYtuCTyh-DMq9wV5Jg,13,3.000000
QSFFDslGzMqHTgVfeYluIg,5,4.000000
XI3TrOM5caqz0-vcyXXLeA,4,4.000000
i5LFOniek1pD8UEiEzGooA,11,4.000000
145SQ_msdQ1yo7J0E63VoA,31,4.000000
0qiGyzxHr5wDDJLXbSRYAA,6,4.000000
s87D-mtAuJ8BluKgYYsXGw,32,4.000000
B-sTZPVQjZUNNICer6VhYg,6,2.000000
CGZ9RMfbqFAOSyOaf-XtQw,3,3.000000
jvxSIrQ9NYgE3dFRRYN8CQ,5,4.000000
QHJYnI_eu2aqMUC8d6lmkw,3,5.000000
